filename,page,image_url,source,status,notes
11199.jpg,https://artsandculture.google.com/asset/saint-jerome-reading-bartolom%C3%A9-esteban-murillo/kQEd2P3-_Jw15w,https://lh3.googleusercontent.com/ci/AL18g_QRzuFFBFDjFw_QKpBuAq1_UT35gmLxaQ5Ff_caajlQN2bFmw5De5_QEscKGyjSRYJXrzc-FQ,og:image,ok,
10225.jpg,https://artsandculture.google.com/asset/fairytales-of-purvapalli-k-g-subramanyan/GAFzek1m-x5vZQ,https://lh3.googleusercontent.com/ci/AL18g_TBpVar0OKWU4fahGNOqYf9YzA09pd-nc-a2zhXAURo3JTc2_Dykskqai4L7fM2DmKJBq4xCA,og:image,ok,
14695.jpg,https://artsandculture.google.com/asset/the-holy-family-with-shepherds-jacob-jordaens/5QE78mXGUKhKNg,https://lh3.googleusercontent.com/ci/AL18g_Qst2Fw49l265FeKOn-Zj44miGZbgl5xJzkwdClkzosLK9cjDJZWNgSOvT5FxlYpx5Un6ooV_Gl,og:image,ok,
3015.jpg,https://artsandculture.google.com/asset/the-ascension-john-alexander/UwGB6jmf8pXJRA,https://lh3.googleusercontent.com/ci/AL18g_RonSg03t0_bR4aG3CEbbfd84ZLlFG7l4egIbnRa9b-tdWkzkdP73RPpYFL7DUw4pLjdPTwqicB,og:image,ok,
9892.jpg,https://artsandculture.google.com/asset/lady-bampfylde-sir-joshua-reynolds/sgFa7I9EK9Jn7A,https://lh3.googleusercontent.com/ci/AL18g_TSgVvkDW8gutOLzJQ7JB9Mntl7ZPAfKHgDMzuw4l7GQsXvYuI0qwHKK7Qb2ULP3dZyyqfntA,og:image,ok,
15852.jpg,https://artsandculture.google.com/asset/draughts-players-sweerts-michael/UQEgr5LmRkAzTw,https://lh3.googleusercontent.com/ci/AL18g_QpdBOgP5PqSN_PaZVsB5kwHeaGBUSLcHV1USvJH54VZFuyCe_1u8BE8nvYCWdGxZM0MC3Q8hE,og:image,ok,
9395.jpg,https://artsandculture.google.com/asset/le-d%C3%A9jeuner-d%E2%80%99hu%C3%AEtres/6wFywkBBf9pskg,https://lh3.googleusercontent.com/ci/AL18g_RKwMGTKTm6-ml46PVfShTAae8_hH6lv9wkHw4JtguQ-UnQ-nsmTXa0-z2yi9BuAD8vS0ON,og:image,ok,
2256.jpg,https://artsandculture.google.com/asset/oh-baby-1-and-2-from-the-%E2%80%9Csidewalk%E2%80%9D-series-karin-davie/fQGPJdJ3GEgx9A,https://lh3.googleusercontent.com/ci/AL18g_SZrylVxqqanImEpQb4_m4eQlgpSKKELsj915FCVODBnqHy20B0BG3QDahGNGAuMdNh3B6BxS4,og:image,ok,
6544.jpg,https://artsandculture.google.com/asset/hayfield-near-days-lock-oxon-george-v-cole/GQGnJrSK5f6cKg,https://lh3.googleusercontent.com/ci/AL18g_QWWbEvYJ8SKrROAO76f470iZsODy4_Z9-DyG8kN6dLodxYdYVhrfhElhAO0LvDmd-FBTz8UQ,og:image,ok,
38.jpg,https://artsandculture.google.com/asset/saint-werner-master-of-messkirch/XAEKKA1Cd1s6Vg,https://lh3.googleusercontent.com/ci/AL18g_TeY0CD0zF0lSjaIAbrV5jeXSdOH6WgIchHGuT1RrAYkYjPWmrD5G5dEAT8oKwqioGtxMlG7og,og:image,ok,
15433.jpg,https://artsandculture.google.com/asset/mar%C3%ADa-teresa-gonz%C3%A1lez-del-valle/BQHUWXe4wbz6-A,https://lh3.googleusercontent.com/ci/AL18g_RsQyXmikTv13z6AfkIvjFVqxPcqklimCTNswLevtdyMtwxaIOSDgH83M6Eu8U5w5gxz_OcWCI,og:image,ok,
3780.jpg,https://artsandculture.google.com/asset/moya-malconensis-mona-lisa-santos/DwEa92jk2rruIQ,https://lh3.googleusercontent.com/ci/AL18g_TonjSMGvzC0GgPpQUGn9OJV9363ShHEOkoHUSlNPUsVRcsG1zjtQ8OpEp3Dg-JtkDYF-h5NA,og:image,ok,
2226.jpg,https://artsandculture.google.com/asset/the-owner-reinhold-rossig/OAG2dqfarCvhKg,https://lh3.googleusercontent.com/ci/AL18g_Ski9y_bpqX5LWG_CGy6VTNs5JxVdywG8DlCnD9VPePPFun03vzPDSLaqubtpheSnde5Xlz_WI,og:image,ok,
14063.jpg,https://artsandculture.google.com/asset/the-cathedral-franti%C5%A1ek-kupka/DwHa_BZQUdYEzw,https://lh3.googleusercontent.com/ci/AL18g_QJxrb9YneKX1l28ykUxahryfZ9rWznsMY4r0UEf0maE3mbS3PyxFwssciG_FqtfZoI_rZMV2I,og:image,ok,
16026.jpg,https://artsandculture.google.com/asset/camp-fire-winslow-homer/vQGz_kz1zuo6wg,https://lh3.googleusercontent.com/ci/AL18g_QdGEXBXNFBvh3qouL5HhCBqAo_rn4dAyAcW0sdQK5_34aqQGT4ZRh8ijgtMYZwFFjIjaWk3w,og:image,ok,
8177.jpg,https://artsandculture.google.com/asset/retrato-de-fernando-pessoa-jos%C3%A9-de-almada-negreiros/1AGFB7vOQJ5JOw,https://lh3.googleusercontent.com/ci/AL18g_RgLboDdxlyWiasWisGueMqCIq-MHYKcNZo0mKL_pJCb4knQHOywsMks6w97NfOrePAVWDTAw,og:image,ok,
396.jpg,https://artsandculture.google.com/asset/in-your-eyes-rafael-silveira/UAEtp8RBOsifjQ,https://lh3.googleusercontent.com/ci/AL18g_QgaPLlq4rGlnMX-hjlADqMaPzWhkCp3Zy1TzLzGAHZrm9d8SEng-XHAt8iEK7aq7ns02SBv4yw,og:image,ok,
58.jpg,https://artsandculture.google.com/asset/kabaddi-sukhpreet-singh/VgGhs-2QW5YTwA,https://lh3.googleusercontent.com/ci/AL18g_Ss1HkoQ1cpaVIbz0OM8rPpcHN0sBXGP0GFzYUUGGxDdbPmIKFMj_cfEckdi8V0RDbj7cBiOVg,og:image,ok,
10068.jpg,https://artsandculture.google.com/asset/waterfall-in-sm%C3%A5land-marcus-larson/WwG8pzKNJheQdA,https://lh3.googleusercontent.com/ci/AL18g_Ra8Ic8uJ5Vk3gqqY1vgCFVnh0Hx143etRU-Gn-eOh78ZbMnYnwh25DxUVXJTik_il1yiElBID5,og:image,ok,
15643.jpg,https://artsandculture.google.com/asset/the-sick-woman/fgG-l-0_ycmL5Q,https://lh3.googleusercontent.com/ci/AL18g_S7QUUESgK4VUlwjoo0zPlAuG2cYN6i1GcDRgijdHUlvjOU1JOm5TQVFfPS3TprIm2xH4sOaJM,og:image,ok,
7543.jpg,https://artsandculture.google.com/asset/composition-ralph-rumney/uwFQ6-Wa9zH1oA,https://lh3.googleusercontent.com/ci/AL18g_QOFxlI5s9DFhKBpUGBorMEmvSqCmtfo9_OHW4ZJEX035lT7xk1rPZflgHIKirvt3hv8iStPg,og:image,ok,
6909.jpg,https://artsandculture.google.com/asset/o-carreiro-jos%C3%A9-ant%C3%B4nio-da-silva/qwEkdz3Rem4l1w,https://lh3.googleusercontent.com/ci/AL18g_RP1NI4WFQ2GrR51IDbQwNKhvCeeO5Ciw6PZHckn1NX3EdEAvPplIHgTgAJyqQkSU9tKTs_RQ,og:image,ok,
12930.jpg,https://artsandculture.google.com/asset/flower-still-life-rachel-ruysch/wwGar7jrYK1JgQ,https://lh3.googleusercontent.com/ci/AL18g_RgrwV_7ZgnbfDQXX_X1KuBVGV77rTtGGCOkGYW1RA8viPBotbUsV4MOUHjwFIVOLuAtTHTOeJp,og:image,ok,
15715.jpg,https://artsandculture.google.com/asset/a-bashi-bazouk-charles-bargue/zQF0hR_jS2g2fQ,https://lh3.googleusercontent.com/ci/AL18g_SFTXXgLegZYcRxlaJxzHAUAVF96hH-tV0qHZdGfi18JwgAwfnJaRfT9Dm03r1Yu6vQ6gbvF6Dp,og:image,ok,
13765.jpg,https://artsandculture.google.com/asset/the-virgin-and-child-with-a-saint-bartolomeo-montagna/2QHeQXJhxqD_Og,https://lh3.googleusercontent.com/ci/AL18g_TCcr_kBwlWaVqG_4W7nQHm6Z0xwTWHvbio4ifO-Ge3jwcwFxU8dtIoGA9QaTRaSyqvnEqnq0g,og:image,ok,
175.jpg,https://artsandculture.google.com/asset/untitled-st-barbara-rudolf-stingel/wQFqljz4yi2dvA,https://lh3.googleusercontent.com/ci/AL18g_RZrU_InHb5eZVttdLQkyhkydt6GKQCy8e7el3TxaMmOwlMYjWNT-y3bGIFGdoorEK-aiaYrIqf,og:image,ok,
3147.jpg,https://artsandculture.google.com/asset/untitled-antonio-segu%C3%AD/hgFxnfvbwm0t7g,https://lh3.googleusercontent.com/ci/AL18g_RrOp-ljm7MsDs-kAk7qHOIvHXczIzdLDxpwKvY9jiKBB-_snlbmh8THoI4Hh3-ePIBG4Wom5y0,og:image,ok,
8963.jpg,https://artsandculture.google.com/asset/meridians-tiziano-bellomi/5gGIYtnC8P_MsA,https://lh3.googleusercontent.com/ci/AL18g_Tp8WuKN23scLTi4yoq9WyZln1Or7rbsWv9IBIxpcKgy-bkQwKY7p4Yy7-A4als9viyU4dly5s,og:image,ok,
70.jpg,https://artsandculture.google.com/asset/relaxing-yuan-xikun/AwHonK7gGvipDA,https://lh3.googleusercontent.com/ci/AL18g_RsJdzhBfZO1r-deXw8aT4KsgLo0rYQImA19QoSdAbNQx5TJY0KHlPuuHpBgTR7Nzs_mPtZqHGC,og:image,ok,
1852.jpg,https://artsandculture.google.com/asset/nocturne-blue-and-silver-battersea-reach-artist-james-mcneill-whistler/qwGEZF6aJcyKfA,https://lh3.googleusercontent.com/ci/AL18g_RWxCeylCdBDxtho3EujT5sOIkxZ3njKVhF_qeNmyWNl7Kk3_uVHDEWxwsJ_ii_DQpZ3mAG5Nw,og:image,ok,
5519.jpg,https://artsandculture.google.com/asset/senza-titolo-gianni-dova/QQHuHu4XX3-1UQ,https://lh3.googleusercontent.com/ci/AL18g_RtdQRLAtbthVzyvcxHCNAQxfjWtQ_SV0r0TYXpNY4YtzYleYUiAXHk6jKGvon2VFNWDWZhibg,og:image,ok,
5649.jpg,https://artsandculture.google.com/asset/orchard-in-blossom-apricot-trees-vincent-van-gogh/dgF6-P_Hz_n3ng,https://lh3.googleusercontent.com/ci/AL18g_QFVxDuxE1n-RCQGdCYzlCIUp1Q33ApeMmT2h_nicuqvI-G_X3NLPTfUDldW4qi7cGPPBvlrO4,og:image,ok,
7675.jpg,https://artsandculture.google.com/asset/portrait-of-angela-bottini-maffini-oreste-bogliardi/gAE4smLloFSlcA,https://lh3.googleusercontent.com/ci/AL18g_Q5V-aFJnuBV2Ad33Wjw-PBcMCFIUmxiA86P4gndb6I5l5YPSvR2xJg0k6jqFl8XM8qIyJv9A,og:image,ok,
7432.jpg,https://artsandculture.google.com/asset/untitled-amadeo-de-souza-cardoso/BAFRdbTgUwR8YA,https://lh3.googleusercontent.com/ci/AL18g_Qui6It8CGKTbuRGLbIlpFppckYnmZnRS5VK2pFY5yaUKa5TedikoX_ljM1-gRRw9pbUPTxfQM,og:image,ok,
1287.jpg,https://artsandculture.google.com/asset/tahitian-woman-with-a-flower-paul-gauguin/_wFTl14TsmD5Cw,https://lh3.googleusercontent.com/ci/AL18g_R8xHwH2GPGzGjHU-rry5p9mOU20AypRMulcyKsun3ls8ym40nThZxHHJl-CPljgyZ2h-Az64A,og:image,ok,
11658.jpg,https://artsandculture.google.com/asset/the-drummond-family-johan-joseph-zoffany-ra-1733%E2%80%931810-german-active-in-britain-from-1760/XgFpzP173JxWAg,https://lh3.googleusercontent.com/ci/AL18g_SYpvYBMC3_9NUfL2LZiSCzz9gizWKryXy4wUSaY1KYfe24QDpSCYyziThIXfjXR_zRRPYIxps,og:image,ok,
6871.jpg,https://artsandculture.google.com/asset/sanbiza-boy-unidentified-south-american/4QG11Foaeha91A,https://lh3.googleusercontent.com/ci/AL18g_S4S38RBD5R1FMKpE-wihlKRJ6yseZBJAcH7g0HOJ5aTTTI-vflJwteYHet7m3DVGqbu33rY7Aw,og:image,ok,
12117.jpg,https://artsandculture.google.com/asset/young-girl-with-a-cage-giacomo-favretto/kQEZbE29WtFEQg,https://lh3.googleusercontent.com/ci/AL18g_RCFLktZ54NyJHV7YKlk6MCINZZCixVXyMjIHKfz7o9T4H_P20-J_GNN18dDqrMF9vOxdGJUn8,og:image,ok,
15134.jpg,https://artsandculture.google.com/asset/portrait-of-mary-rogers-lady-harington-marcus-gheeraerts-ii/8gEcL616RfZF2Q,https://lh3.googleusercontent.com/ci/AL18g_RlSseTCh7OQ6tLPfDgqgfAY73Tpuf_1vAWAeBi-5caVxjggqEgqSrCDXEs1tdWkAHi8rMDONY,og:image,ok,
8056.jpg,https://artsandculture.google.com/asset/el-pez-m%C3%A1gico-p%C3%A9rez-celis/NAEa3sFPNiy9_Q,https://lh3.googleusercontent.com/ci/AL18g_TnN653EgxlSOEf3zlVF6KQaLBiDuwDybWCN9tnsvVWb8P_p9AtVBCw9JrlVbsMMeSjOgFA5XhU,og:image,ok,
13737.jpg,https://artsandculture.google.com/asset/war-news/tgFdBSjkwSLiLw,https://lh3.googleusercontent.com/ci/AL18g_Rs0nCAjQG73Rvx_cXqpxw2AWSvXHHQSqOFYum6VvNKamTsqZotRXf7xkckHr34rRtw7-D6Q58,og:image,ok,
5578.jpg,https://artsandculture.google.com/asset/the-water-lily-pond-claude-monet/nQExbyttj8z58A,https://lh3.googleusercontent.com/ci/AL18g_TndJPoxa-W9NSm5aJDt7e3Q9VxKG5EaPvOi33mgCZ2fQNIGrNyyiD3rcuSIo8jxLoB6fNQ-xE,og:image,ok,
9061.jpg,https://artsandculture.google.com/asset/puerta-de-alcal%C3%A1-bego%C3%B1a-sopena/xQGFaiUisMPOIQ,https://lh3.googleusercontent.com/ci/AL18g_TPXrxlM59hobnbdAvfuW43p1UR9vCWtXgSANMuJEdAVfX9no14TACfj2i6Rw24GbI2HXUn,og:image,ok,
5383.jpg,https://artsandculture.google.com/asset/qu%C3%A9-se-puede-hacer-salvo-ver-what-else-can-we-do-but-watch-gala-altamare/OAHohReET5QLbw,https://lh3.googleusercontent.com/ci/AL18g_TuEgUu1pq6-_KkYSPCIEfQTAekSANYHhfcfQCNy9Rl-sjydhZeYkfSL4bOELdrkqg_MSYQTeQ,og:image,ok,
16060.jpg,https://artsandculture.google.com/asset/an-unknown-man-sir-joshua-reynolds-ra-1723%E2%80%931792-british/VgFx2hu17rmgJA,https://lh3.googleusercontent.com/ci/AL18g_Qev2h0nBxjPz-ZGUgfKGGcNcIAkumvsTBI4GJa0Pbbf5_MY490yuq33TizAgCFsEuy3mGpAA,og:image,ok,
5901.jpg,https://artsandculture.google.com/asset/in-the-waves-dans-les-vagues-paul-gauguin-french-1848-1903/pgHbt2GNhI9grA,https://lh3.googleusercontent.com/ci/AL18g_TzOn0hsz3AKeEsDkV3ldXeipf3KEqARmF0vt064Un7VFgKk-7jOP2WZ9J78i5thYdfmo6uFA,og:image,ok,
6234.jpg,https://artsandculture.google.com/asset/pumkin-lee-jung-sup/rAHNmvvYDr_fwA,https://lh3.googleusercontent.com/ci/AL18g_To9RMA8Ye2VEJgFCJmrtFepjGxiXicHMxvZOwjSenjzQRgaSQc1M-F3roPhiXOtrMJ5GhA-Q,og:image,ok,
7825.jpg,https://artsandculture.google.com/asset/ritual-andrea-speziali/7wF2Dj0HUs2pNg,https://lh3.googleusercontent.com/ci/AL18g_QazfNgFXoo8MBhQhYACZ46xqEfRNQuxWNXqxfIAaiXZ4l3SD4Lcx3HfooNSNKxfHLWaeSw-48,og:image,ok,
11505.jpg,https://artsandculture.google.com/asset/double-trinity-with-saint-augustine-and-saint-catherine-of-siena-anonymous-cusco-school/EQFHBMfGVZ_q-Q,https://lh3.googleusercontent.com/ci/AL18g_QdFHaw1feAHmwUqrhsNZwTUEinBHsKveOb8canyDZFbjqneVoNzhpNg__J3xd1LhltAXkeHQ8,og:image,ok,
8125.jpg,https://artsandculture.google.com/asset/leonora-of-mantua-valentine-cameron-prinsep/lAHXsVZfINYgXg,https://lh3.googleusercontent.com/ci/AL18g_TIuX6C10NOXR7nP74sexRfSUkgCVJROUj0DAL0zukeuANo4yrWdQsKPJw5BJiQwm7IPfrvHWU,og:image,ok,
15671.jpg,https://artsandculture.google.com/asset/prince-mihailo-obrenovi%C4%87-portrait-belgrade-city-museum-photographer-vladimir-popovi%C4%87-and-johann-b%C3%B6ss/sgFarRI8EVHh-g,https://lh3.googleusercontent.com/ci/AL18g_QtLxRzVEBD2EHylMev2rGkUH1aN_AiAqP2q02rGXLrEJ_YP8CTeyhigv_Gq2s1gWAfuchiRk8,og:image,ok,
7982.jpg,https://artsandculture.google.com/asset/the-flight-of-lot-and-his-family-from-sodom-after-rubens/BAHyaGsHG5LZAg,https://lh3.googleusercontent.com/ci/AL18g_QPH_foQ_SHuwSP9z9IlE575LQ0XrAt8F_SwadApXx7tXBqvmmKUkDeC58i9DnhNr7oYWTggrDz,og:image,ok,
4267.jpg,https://artsandculture.google.com/asset/series-the-birth-of-olympism/WAEXr7I1Jpe0kw,https://lh3.googleusercontent.com/ci/AL18g_QtWGclKeySqJLGVbOvb73jb9oqvw8nDxnJZVhE0nHJLRAzCftBHQ2UWm0tkA00CMO370QVilU,og:image,ok,
10579.jpg,https://artsandculture.google.com/asset/bridal-veil-falls-yosemite-valley-california-albert-bierstadt-american-b-1830-d-1902/5gGdiRfQ5wSpOw,https://lh3.googleusercontent.com/ci/AL18g_SSJ8oDVxIBz25f1WFqqzBZ3sTU1Q9JYa3iBT7RzwFmfpRrOHVcprkYSQfg5LOPWL--2c_AhSA-,og:image,ok,
3020.jpg,https://artsandculture.google.com/asset/angels-clouds-and-a-crown-japs-antido/2AGP1qJIW0twpw,https://lh3.googleusercontent.com/ci/AL18g_TxvSDdCB1KNjZyNKhX2-g5t2k-A_leTzKgjxD455P2DwKA11f81S81h7K-lZQoWbsRo2r_Wow,og:image,ok,
11303.jpg,https://artsandculture.google.com/asset/governors-of-the-leper-hospital-at-haarlem-jan-salomonsz-de-bray/ugHR6RU9KgMvdg,https://lh3.googleusercontent.com/ci/AL18g_QjwM74535DvW7pD-PXXcup5lxXhy9qxx247_p75_720oVtpGyH-ddz7WwCv9GOqtEcup1R5Q,og:image,ok,
14815.jpg,https://artsandculture.google.com/asset/portrait-of-the-misses-mary-and-emily-mceuen-thomas-sully/wgGbz-5Q8fDcIQ,https://lh3.googleusercontent.com/ci/AL18g_S5oREUZdaZxBmfFrvmwTFG1E3sHIlVbByxl8iRoYZ9-H8kAOpZ8HJP1AZRME0uAN8xUUyLhw,og:image,ok,
2177.jpg,https://artsandculture.google.com/asset/flores-juan-antonio-roda/SAEAK11K5AKXXA,https://lh3.googleusercontent.com/ci/AL18g_QYBj-wCFLMjFgvCO0JNPTLMqvXNegH5ZAs6ezPb_sTC08LIcpxl_WVtawFDrsR8L8_ogaB7w,og:image,ok,
4528.jpg,https://artsandculture.google.com/asset/hms-northumberland-brett-john/CwELUr1eN0DUrg,https://lh3.googleusercontent.com/ci/AL18g_SqRPBV2HkjUccIvb2zkSldLC02g4nDPbfpF7Q76ZFrV3oOxGoynY3znA9nCnMVOewlfdESBg0,og:image,ok,
13376.jpg,https://artsandculture.google.com/asset/euphemia-white-van-rensselaer-george-p-a-healy/vgEcVp_Q57fepA,https://lh3.googleusercontent.com/ci/AL18g_T2XSlvaSYUMQrZIQUtxt6TvB9BHXdafve4Y0N-mlJHVnCBo9MBizWqrpTxSxScr7WRz6SS9A,og:image,ok,
16145.jpg,https://artsandculture.google.com/asset/dido-and-aeneas-rutilio-manetti/ZQHszjlRYXNl0g,https://lh3.googleusercontent.com/ci/AL18g_Qfu589GsHYUMm1CD4DFmv9kmTRjGyWA7Eit5v6jLcDeKxeUUEq_YS_KSiGIMDvLbXV--4NYA,og:image,ok,
4463.jpg,https://artsandculture.google.com/asset/square-in-amecameca-francisco-romano-guillemin/zAGcJpjlKB5_PQ,https://lh3.googleusercontent.com/ci/AL18g_TCGoYxxLarBT9nlsQaJwCNSs3KpuGiXLqtOCGxwz3LKnr6cNwwqxU1fgxvd4IpqjoxBgQLxg,og:image,ok,
6832.jpg,https://artsandculture.google.com/asset/spike-hole-zigi-ben-haim/WQHmVxuyNGOU9g,https://lh3.googleusercontent.com/ci/AL18g_QLxV0F70OKj-s0hg8Ei-1MfCGgATqBmkB-i3ArSlTMVM-1w3niBGSI5NZKofsfHS_LKfy83jw,og:image,ok,
14577.jpg,https://artsandculture.google.com/asset/the-nursing-madonna-bernardo-cavallino/ygHCbAeDhl3IlQ,https://lh3.googleusercontent.com/ci/AL18g_TFP71YdhhYalTQxK55Jg6_7qyq-4e1WwrkrYTGUSPRmVWewYHDC0qxw_Bos0qBML_rfeTW4xK_,og:image,ok,
1303.jpg,https://artsandculture.google.com/asset/the-weeders-jules-breton/5AFGtL3-YQAPkA,https://lh3.googleusercontent.com/ci/AL18g_QVc1lmAXmk7WT0vv0t_YVk5HTKbKIufpK5G6XWFx9xiwgFHbV3KpdA1EjjaW7PDzQXO4JwaA,og:image,ok,
10676.jpg,https://artsandculture.google.com/asset/piet%C3%A0-ercole-de%E2%80%99-roberti/cgHWdq-Pua-Nvg,https://lh3.googleusercontent.com/ci/AL18g_S0EdfF-esjRPd4bqnMaIbdglGfjIr9B9-as7JpiOx5Cim6Xw2ZqnmNhH2Dm4m1WU8VKskHLZA,og:image,ok,
1241.jpg,https://artsandculture.google.com/asset/anemone-matt-magee/RwEY71XgJBLnvg,https://lh3.googleusercontent.com/ci/AL18g_S1qGQFad9GUHt6wwI-fCO305qs91O0jxPXNUwahid31qmdSATdsWIs8VkxdecL5KoRIlUB7hA,og:image,ok,
5445.jpg,https://artsandculture.google.com/asset/eastern-white-pine-from-sleeping-porch-ariana-huggett/WwFvzQkS0QF6Mw,https://lh3.googleusercontent.com/ci/AL18g_QeWI0UiqLk_O7MY1-6EJo7riAQT5XyopYUQmpbcdBmWL6QGUB0j4EJZSDsaN-mmx5vlbbCxw,og:image,ok,
12850.jpg,https://artsandculture.google.com/asset/atalanta-and-hippomenes-guido-reni/AAE7-CJeb3hqCg,https://lh3.googleusercontent.com/ci/AL18g_QtrlcmxM8969jTHO5ZgkocN4jtNC7N9Dv9QB0qPC6jgJi2tiIUL8oWsA0mI6NsdLgJQ4U86Q,og:image,ok,
5074.jpg,https://artsandculture.google.com/asset/migration-enriqueta-dom%C3%ADnguez-rdez-pascual/LgGMx_cQsj_D_w,https://lh3.googleusercontent.com/ci/AL18g_RwhXAakOy66oZgiSq6KD6rO4qE1zMZW9WK3HVZgHtmaGnSnmv2OlAkOOa1Ed4gd05SmGwvBjk,og:image,ok,
10008.jpg,https://artsandculture.google.com/asset/portrait-group-with-the-artist-s-father-amilcare-anguissola-and-her-siblings-minerva-and-astrubale-sofonisba-anguissola/JAGpQtsl01t0Hw,https://lh3.googleusercontent.com/ci/AL18g_Qkw_4XLQJJfJUzlYiGEeDK6rj3cILY9K78qvIMbsbkPesrARowVkJJHULAe_FmF0yzrxdrHdty,og:image,ok,
10512.jpg,https://artsandculture.google.com/asset/still-life/KAHhVndX8Cp9CQ,https://lh3.googleusercontent.com/ci/AL18g_Sejax3NwJ1mcacNm8PGiw2Xp6SmVAY2AHpLdcRjKBAL1EXO0xnkH-M9JL2udIk6lsgPe956w,og:image,ok,
9565.jpg,https://artsandculture.google.com/asset/open-air-painters-amrita-sher-gil/vgF3D8Z9MLUT3Q,https://lh3.googleusercontent.com/ci/AL18g_RB-cL1lpE43P124AJ2le57YPp18uOL8BpLr8U17peb_rTVPZFPJRtc3Q9gTC79UTsR2acLAQ,og:image,ok,
14543.jpg,https://artsandculture.google.com/asset/night-on-boardwalk-robert-henri/GAGvXKNURkIruw,https://lh3.googleusercontent.com/ci/AL18g_TNUqhPbZmMw753DPd0VwYvanf3D2dUwO7TdLA8c_T6QiID8wnjDhR8sDplJjKCknKcHOeqZQ,og:image,ok,
12607.jpg,https://artsandculture.google.com/asset/the-vaughan-sisters-william-brymner/nAEWxPXy-GNPdQ,https://lh3.googleusercontent.com/ci/AL18g_QswjA4hIRDs0lsGoBYd8qMcKrxo1d6WqtR4jQ0MHhc9PN1sflYvoCYpQf9T5UuOgzUrJ7hqjc,og:image,ok,
5255.jpg,https://artsandculture.google.com/asset/three-stories/LgGQPqkQLbnofA,https://lh3.googleusercontent.com/ci/AL18g_S507fqyYEu-5cVqOs2GxcRLr7Fd1NHXd36h7Nq_upo_iLDmHYC9yvr1s4C8RpuQSfm85aKaLM,og:image,ok,
8656.jpg,https://artsandculture.google.com/asset/induced-epidemic-ashutosh-bhardwaj/6QHRp2ngn6QOXw,https://lh3.googleusercontent.com/ci/AL18g_RZs_6tacBLszKUG_idxF-OgvBm6aa9sZA3spqnjEC88kTEKPrLg7KoVks3h0HsuCBeHh1veexd,og:image,ok,
8562.jpg,https://artsandculture.google.com/asset/between-red-080-lee-seahyun-and-%EC%9D%B4%EC%84%B8%ED%98%84/mgHHsoqgJk8zOQ,https://lh3.googleusercontent.com/ci/AL18g_QL0o_DgzqpKKUZtVfvBSS47WoFnr8qPc8DYx_WjzJsVSw-gNNxYjq40tzbKr9HOdQLlZ8dQA,og:image,ok,
2294.jpg,https://artsandculture.google.com/asset/frostbitten-wood-and-field-artist-john-francis-murphy/oAEpO-Jqq_I6Cw,https://lh3.googleusercontent.com/ci/AL18g_QfDvc2t8Anyl38r4HgIjCndtu5xBs9IsGzc2mbiasNe91IFxy-_8_0bANK1LGYZQ,og:image,ok,
4862.jpg,https://artsandculture.google.com/asset/the-suburban-abel-garc%C3%ADa/SQEkChB0Q3oLjQ,https://lh3.googleusercontent.com/ci/AL18g_Qr48oV59_FUAnhm0NSIizReisQiyP9xMbEAcddSXPZyWYFPhA16Y4TvzqI4ZzyUa48c1_EzA,og:image,ok,
14885.jpg,https://artsandculture.google.com/asset/3-decembre-1966-pierre-soulages/-gFX3Jn8C51CYA,https://lh3.googleusercontent.com/ci/AL18g_TMmoCw7Auf8lxXjNUiNrHc3ud04AIkQ_UOkLXCLqE1RplgK7ZfHGs43CI1xhClqSvjqV1gJNCr,og:image,ok,
7311.jpg,https://artsandculture.google.com/asset/idle-hours/wQEujoDzszkgGw,https://lh3.googleusercontent.com/ci/AL18g_QeaT7GOIrau_FbCdMLERBPFUcg9VD5OwTprkqa73Jn9EFvAWekwjRAST-TwRuWkXAuLQlV6g,og:image,ok,
891.jpg,https://artsandculture.google.com/asset/mural-study-robert-frederick-blum-american-b-1857-d-1903/fQHiNe1FhZ9PfQ,https://lh3.googleusercontent.com/ci/AL18g_S1uCvwHVJwcMkTp-otNsuySn6xWacqvpb7LMsZvljTwQwNuH8kcdQGjiO4eY4ZRqs6julPzeY,og:image,ok,
846.jpg,https://artsandculture.google.com/asset/rhodiola-rosea-in-mi-bemolle-vania-elettra-tam/5gGh034MYJlf8Q,https://lh3.googleusercontent.com/ci/AL18g_SsEWMQbi6Paj8uZGBV0_mA00S8XQ3RTKFx1pZS2AQfCPRIfX48V2z4lqPqG4tYp6jq4XzI5hZS,og:image,ok,
13192.jpg,https://artsandculture.google.com/asset/sir-william-butts-m-d-hans-holbein-the-younger/UAFS-0a1JEKHUg,https://lh3.googleusercontent.com/ci/AL18g_QPwM2aFgpc4K9JQLjL6fNTYpJyXCgtIYbCp6HK8o-ChzskGSLQuqf-zhJQ1EX9CAYFRQuVgg,og:image,ok,
4865.jpg,https://artsandculture.google.com/asset/enlevo-de-miss-europa-skapinakis-nikias/jQE1LZuT1D36Ew,https://lh3.googleusercontent.com/ci/AL18g_THDaPC1VRpg6o1TbFodww7qtVa8x0TrjG5E0Z7Lt2Vg52b1UnxPkgqmPmGgSzlM9aK_HoDijA,og:image,ok,
